,Code,Day,Entity,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,retail_and_recreation_average,grocery_and_pharmacy_average,residential_average,transit_stations_average,parks_average,workplaces_average,retail_and_recreation_last_average,grocery_and_pharmacy_last_average,residential_last_average,transit_stations_last_average,parks_last_average,workplaces_last_average,C1M_School closing_flag,C2M_Workplace closing_flag,C3M_Cancel public events_flag,C4M_Restrictions on gatherings_flag,C5M_Close public transport_flag,C6M_Stay at home requirements_flag,C7M_Restrictions on internal movement_flag,C8EV_International travel controls_flag,H1_Public information campaigns_flag,H2_Testing policy_flag,H3_Contact tracing_flag,H6M_Facial Coverings_flag,policy_gather_flag,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
458,ARE,2021-05-20,United Arab Emirates,-5.286,19.571,7.857,-27.571,-23.857,-15.143,-2.5713999999999997,24.8286,10.828399999999998,-28.5998,-16.8572,-27.8002,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,551430.0,1642.0,40.64,56.48,63.54,65.48,50.0
459,ARE,2021-05-21,United Arab Emirates,-6.143,19.714,8.286,-29.0,-27.143,-13.143,-3.8285999999999993,22.7428,9.9142,-28.5426,-19.543,-23.343,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,552920.0,1644.0,40.64,56.48,63.54,65.48,50.0
460,ARE,2021-05-22,United Arab Emirates,-6.286,19.714,7.714,-28.571,-28.571,-9.286,-4.943,20.9142,8.9428,-28.342599999999997,-22.4,-18.200200000000002,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,554516.0,1648.0,40.64,56.48,63.54,65.48,50.0
461,ARE,2021-05-23,United Arab Emirates,-6.286,19.286,7.857,-28.714,-29.0,-9.143,-5.7143999999999995,19.6856,8.257,-28.342599999999997,-25.1428,-14.0288,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,556107.0,1651.0,40.64,56.48,63.54,65.48,50.0
462,ARE,2021-05-24,United Arab Emirates,-6.429,18.857,7.857,-29.0,-29.286,-9.0,-6.086,19.4284,7.914199999999999,-28.571199999999997,-27.5714,-11.142999999999999,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,557619.0,1654.0,40.64,56.48,63.54,65.48,50.0
463,ARE,2021-05-25,United Arab Emirates,-6.571,18.571,7.857,-29.143,-29.571,-8.714,-6.342999999999999,19.2284,7.914199999999999,-28.8856,-28.714199999999998,-9.8572,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,559291.0,1658.0,40.64,56.48,63.54,65.48,50.0
464,ARE,2021-05-26,United Arab Emirates,-6.429,18.571,7.857,-29.143,-29.857,-8.571,-6.4002,18.9998,7.8284,-28.9142,-29.256999999999998,-8.942800000000002,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,561048.0,1661.0,40.64,56.48,63.54,65.48,50.0
465,ARE,2021-05-27,United Arab Emirates,-5.857,19.143,7.714,-28.571,-30.0,-8.429,-6.3144,18.8856,7.8284,-28.9142,-29.5428,-8.7714,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,563215.0,1664.0,40.64,56.48,63.54,65.48,50.0
466,ARE,2021-05-28,United Arab Emirates,-5.143,19.857,7.429,-27.714,-30.286,-8.286,-6.085800000000001,18.9998,7.7428,-28.714199999999998,-29.8,-8.6,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,565451.0,1668.0,40.64,56.48,63.54,65.48,50.0
467,ARE,2021-05-29,United Arab Emirates,-4.286,21.0,7.286,-27.143,-30.286,-8.143,-5.6572,19.4284,7.6286000000000005,-28.3428,-30.0,-8.4286,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,567263.0,1673.0,40.64,56.48,63.54,65.48,50.0
468,ARE,2021-05-30,United Arab Emirates,-3.714,22.0,7.143,-27.0,-30.286,-7.857,-5.085800000000001,20.1142,7.4858,-27.9142,-30.143,-8.257200000000001,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,569073.0,1677.0,40.64,56.48,63.54,65.48,50.0
469,ARE,2021-05-31,United Arab Emirates,-3.0,23.0,7.0,-26.714,-30.429,-7.571,-4.4,21.0,7.314400000000001,-27.4284,-30.2574,-8.0572,-9.477295454545454,19.766204545454546,10.701340909090908,-28.58438636363636,-26.577977272727278,-15.392863636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,570836.0,1680.0,40.64,56.48,63.54,65.48,50.0
470,ARE,2021-06-01,United Arab Emirates,-2.143,24.286,6.857,-26.286,-30.429,-7.429,-3.6571999999999996,22.0286,7.143000000000001,-26.9714,-30.343200000000003,-7.857200000000001,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,572804.0,1684.0,40.64,53.7,61.98,63.69,50.0
471,ARE,2021-06-02,United Arab Emirates,-1.571,25.286,6.714,-26.0,-30.429,-7.286,-2.9427999999999996,23.1144,7.0,-26.6286,-30.3718,-7.6572000000000005,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,574958.0,1686.0,40.64,53.7,61.98,63.69,50.0
472,ARE,2021-06-03,United Arab Emirates,-1.571,25.571,6.714,-26.0,-30.857,-7.143,-2.3998,24.0286,6.885599999999999,-26.4,-30.486,-7.4572,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,576947.0,1689.0,40.64,53.7,61.98,63.69,50.0
473,ARE,2021-06-04,United Arab Emirates,-1.714,25.857,6.857,-26.143,-31.571,-7.286,-1.9998,24.8,6.8284,-26.2286,-30.743000000000002,-7.342999999999999,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,579009.0,1691.0,40.64,53.7,61.98,63.69,50.0
474,ARE,2021-06-05,United Arab Emirates,-2.0,25.714,7.0,-26.429,-32.0,-7.286,-1.7998,25.3428,6.8284,-26.1716,-31.0572,-7.286,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,581197.0,1696.0,40.64,53.7,61.98,63.69,50.0
475,ARE,2021-06-06,United Arab Emirates,-2.143,25.571,7.0,-26.571,-32.429,-7.286,-1.7997999999999998,25.5998,6.857000000000001,-26.2286,-31.4572,-7.2574,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,583071.0,1699.0,40.64,53.7,61.98,63.69,50.0
476,ARE,2021-06-07,United Arab Emirates,-2.429,25.286,7.143,-26.714,-32.714,-7.286,-1.9713999999999998,25.5998,6.9428,-26.3714,-31.9142,-7.2574,-1.9387142857142856,25.367285714285714,6.897857142857143,-26.306142857142856,-31.489857142857144,-7.2860000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,585039.0,1702.0,40.64,53.7,61.98,63.69,50.0
477,ARE,2021-06-08,United Arab Emirates,-2.857,24.714,7.286,-27.0,-33.143,-7.286,-2.2286,25.4284,7.0572,-26.5714,-32.3714,-7.286,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,587244.0,1704.0,40.64,61.11,66.15,68.45,50.0
478,ARE,2021-06-09,United Arab Emirates,-3.143,24.143,7.429,-27.143,-33.429,-7.143,-2.5143999999999997,25.0856,7.171600000000001,-26.7714,-32.743,-7.2574,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,589423.0,1710.0,40.64,61.11,66.15,68.45,50.0
479,ARE,2021-06-10,United Arab Emirates,-3.286,23.857,7.429,-27.286,-33.571,-7.143,-2.7716,24.714199999999998,7.2574,-26.9428,-33.0572,-7.2288,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,589423.0,1710.0,40.64,61.11,66.15,68.45,50.0
480,ARE,2021-06-11,United Arab Emirates,-3.571,23.429,7.429,-27.571,-33.571,-7.286,-3.0572000000000004,24.285800000000002,7.3432,-27.1428,-33.2856,-7.2288,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,593894.0,1720.0,40.64,61.11,66.15,68.45,50.0
481,ARE,2021-06-12,United Arab Emirates,-4.0,22.857,7.429,-27.857,-33.714,-7.714,-3.3714,23.8,7.4004,-27.3714,-33.4856,-7.314400000000001,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,596017.0,1724.0,40.64,61.11,66.15,68.45,50.0
482,ARE,2021-06-13,United Arab Emirates,-4.286,22.286,7.429,-28.0,-33.714,-8.0,-3.6572000000000005,23.3144,7.428999999999999,-27.5714,-33.5998,-7.4572,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,597986.0,1726.0,40.64,61.11,66.15,68.45,50.0
483,ARE,2021-06-14,United Arab Emirates,-4.429,22.143,7.286,-28.143,-33.714,-8.286,-3.9143999999999997,22.9144,7.4004,-27.7714,-33.6568,-7.6858,-3.6531428571428575,23.347,7.388142857142858,-27.571428571428573,-33.55085714285714,-7.551142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,599823.0,1730.0,40.64,61.11,66.15,68.45,50.0
484,ARE,2021-06-15,United Arab Emirates,-4.714,21.571,7.143,-28.286,-33.714,-8.286,-4.2,22.4572,7.3432,-27.9714,-33.6854,-7.9144000000000005,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,601950.0,1734.0,40.64,57.26,63.98,65.98,50.0
485,ARE,2021-06-16,United Arab Emirates,-5.0,21.143,7.0,-28.429,-33.571,-8.571,-4.4858,22.0,7.2574,-28.143,-33.6854,-8.1714,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,603961.0,1738.0,40.64,57.26,63.98,65.98,50.0
486,ARE,2021-06-17,United Arab Emirates,-5.714,20.286,6.857,-28.857,-33.714,-9.0,-4.8286,21.4858,7.142999999999999,-28.343,-33.6854,-8.4286,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,606128.0,1741.0,40.64,57.26,63.98,65.98,50.0
487,ARE,2021-06-18,United Arab Emirates,-6.286,19.429,6.857,-29.143,-33.857,-9.429,-5.2286,20.9144,7.0286,-28.5716,-33.714,-8.714400000000001,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,608070.0,1747.0,40.64,57.26,63.98,65.98,50.0
488,ARE,2021-06-19,United Arab Emirates,-6.714,18.571,6.714,-29.286,-34.143,-9.714,-5.6856,20.2,6.914199999999999,-28.8002,-33.7998,-9.0,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,610179.0,1752.0,40.64,57.26,63.98,65.98,50.0
489,ARE,2021-06-20,United Arab Emirates,-7.0,18.143,6.714,-29.429,-34.429,-10.0,-6.142799999999999,19.514400000000002,6.8284,-29.0288,-33.9428,-9.3428,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,612029.0,1757.0,40.64,57.26,63.98,65.98,50.0
490,ARE,2021-06-21,United Arab Emirates,-7.429,17.286,6.714,-29.714,-34.857,-10.286,-6.6286000000000005,18.743000000000002,6.7712,-29.285800000000002,-34.2,-9.6858,-6.122428571428571,19.489857142857144,6.856999999999999,-29.02057142857143,-34.04071428571429,-9.326571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,613993.0,1763.0,40.64,57.26,63.98,65.98,50.0
491,ARE,2021-06-22,United Arab Emirates,-7.714,16.714,6.714,-30.0,-35.143,-10.571,-7.0286,18.0286,6.7426,-29.514400000000002,-34.4858,-10.0,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,616160.0,1767.0,40.64,52.17,61.11,62.7,50.0
492,ARE,2021-06-23,United Arab Emirates,-8.143,16.143,6.714,-30.143,-35.714,-10.714,-7.4,17.3714,6.714,-29.7144,-34.8572,-10.257,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,618148.0,1773.0,40.64,52.17,61.11,62.7,50.0
493,ARE,2021-06-24,United Arab Emirates,-8.0,16.143,6.857,-30.0,-35.857,-10.571,-7.6572000000000005,16.8858,6.7426,-29.8572,-35.2,-10.4284,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,620309.0,1775.0,40.64,52.17,61.11,62.7,50.0
494,ARE,2021-06-25,United Arab Emirates,-8.0,16.143,6.857,-30.0,-36.0,-10.429,-7.857200000000001,16.4858,6.7712,-29.9714,-35.5142,-10.514199999999999,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,622532.0,1782.0,40.64,52.17,61.11,62.7,50.0
495,ARE,2021-06-26,United Arab Emirates,-7.714,16.429,6.857,-29.857,-35.857,-10.143,-7.914199999999999,16.3144,6.7998,-30.0,-35.7142,-10.4856,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,624814.0,1792.0,40.64,52.17,61.11,62.7,50.0
496,ARE,2021-06-27,United Arab Emirates,-7.429,16.714,6.714,-29.714,-35.714,-9.857,-7.857200000000001,16.3144,6.7998,-29.9428,-35.8284,-10.3428,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,626936.0,1796.0,40.64,52.17,61.11,62.7,50.0
497,ARE,2021-06-28,United Arab Emirates,-7.0,17.286,6.571,-29.429,-35.429,-9.571,-7.6286000000000005,16.543,6.7712,-29.8,-35.7714,-10.1142,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,628976.0,1802.0,40.64,52.17,61.11,62.7,50.0
498,ARE,2021-06-29,United Arab Emirates,-6.857,17.571,6.429,-29.286,-35.571,-9.571,-7.4,16.8286,6.685600000000001,-29.6572,-35.7142,-9.9142,-7.607125,16.642875,6.714125000000001,-29.803625,-35.660624999999996,-10.178374999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,631160.0,1807.0,40.64,52.17,61.11,62.7,50.0
499,ARE,2021-06-30,United Arab Emirates,-6.286,18.429,6.143,-29.143,-35.571,-9.571,-7.0572,17.285800000000002,6.5428,-29.4858,-35.6284,-9.7426,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,632907.0,1811.0,40.64,57.26,63.98,65.98,50.0
500,ARE,2021-07-01,United Arab Emirates,-5.714,19.429,6.0,-28.429,-35.714,-9.714,-6.6572000000000005,17.8858,6.3713999999999995,-29.200200000000002,-35.5998,-9.6568,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,634582.0,1819.0,40.64,57.26,63.98,65.98,50.0
501,ARE,2021-07-02,United Arab Emirates,-5.0,20.286,5.857,-27.571,-35.857,-9.571,-6.1714,18.6002,6.2,-28.7716,-35.6284,-9.599599999999999,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,636245.0,1825.0,40.64,57.26,63.98,65.98,50.0
502,ARE,2021-07-03,United Arab Emirates,-4.571,21.143,5.857,-26.857,-36.0,-9.571,-5.6856,19.3716,6.0572,-28.2572,-35.742599999999996,-9.5996,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,637877.0,1831.0,40.64,57.26,63.98,65.98,50.0
503,ARE,2021-07-04,United Arab Emirates,-4.286,21.857,5.857,-26.429,-36.143,-9.857,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,-5.1714,20.2288,5.9428,-27.6858,-35.857,-9.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,639476.0,1834.0,40.64,57.26,63.98,65.98,50.0
504,ARE,2021-07-05,United Arab Emirates,-4.143,22.286,6.0,-26.143,-36.286,-10.0,-4.7428,21.0002,5.9142,-27.0858,-36.0,-9.7426,-5.021923076923077,21.296769230769225,6.64823076923077,-26.527461538461537,-37.099,-10.670538461538463,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,641049.0,1839.0,67.05,55.06,62.75,64.56,50.0
505,ARE,2021-07-06,United Arab Emirates,-3.714,23.0,6.143,-25.857,-36.286,-10.143,-4.3427999999999995,21.7144,5.9428,-26.5714,-36.1144,-9.828399999999998,-5.021923076923077,21.296769230769225,6.64823076923077,-26.527461538461537,-37.099,-10.670538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,642601.0,1843.0,67.36,57.81,64.29,66.33,50.0
506,ARE,2021-07-07,United Arab Emirates,-3.714,23.0,6.429,-25.571,-36.286,-10.286,-4.0856,22.2572,6.0572,-26.1714,-36.2002,-9.9714,-5.021923076923077,21.296769230769225,6.64823076923077,-26.527461538461537,-37.099,-10.670538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,644114.0,1847.0,67.78,57.78,64.27,66.31,50.0
507,ARE,2021-07-08,United Arab Emirates,-4.0,22.571,6.571,-26.0,-36.286,-10.429,-3.9714,22.5428,6.2,-26.0,-36.257400000000004,-10.143,-5.021923076923077,21.296769230769225,6.64823076923077,-26.527461538461537,-37.099,-10.670538461538463,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,1.0,645653.0,1849.0,68.09,57.75,64.26,66.29,50.0
